timestamp,level,cmdb_id,failure_type,Top1,Top2,Top3,Top4,Top5,Top6,Top7,Top8,Top9,Top10,Top11,Top12,Top13,Top14,Top15,Top16,Top17,Top18,Top19,Top20,Top21,Top22,Top23,Top24,Top25,Top26,Top27,Top28,Top29,Top30,Top31,Top32,Top33,Top34,Top35,Top36,Top37,Top38,Top39,Top40,Top41,Top42,Top43,Top44,Top45,Top46
1652066468,service,paymentservice,Kubernetes Container Memory Load,paymentservice2-0:0.7334319548823163,paymentservice-1:0.7330456072061681,paymentservice-0:0.7243552007721621,paymentservice-2:0.6872004901272227,adservice-2:0.45452501648276766,adservice2-0:0.4543083167187066,cartservice-1:0.4174975389113002,cartservice-2:0.4022922690228232,adservice-0:0.39285030428297035,frontend-1:0.3887233549817326,adservice-1:0.3877682613055448,cartservice2-0:0.3754895958751827,shippingservice-0:0.3626696948695734,cartservice-0:0.34123020527791975,frontend2-0:0.3348912779148335,shippingservice-2:0.3287955068924879,shippingservice-1:0.3178547124953724,checkoutservice-2:0.3077863641791513,frontend-2:0.2903078620481343,checkoutservice2-0:0.2579174710818583,productcatalogservice2-0:0.2540087332621897,frontend-0:0.24866390590671453,productcatalogservice-1:0.2424913997710929,shippingservice2-0:0.2420511707208398,emailservice-0:0.22946067068742768,productcatalogservice-0:0.221932168457571,checkoutservice-0:0.21805690894894278,productcatalogservice-2:0.2150701328036564,emailservice-1:0.1996465138522925,emailservice-2:0.1822031361543229,emailservice2-0:0.17752537487546607,currencyservice-2:0.1733294780011481,recommendationservice2-0:0.16867301539722854,checkoutservice-1:0.15530308194228307,currencyservice2-0:0.1463236816458325,recommendationservice-2:0.13924122529333677,recommendationservice-0:0.12404618123008469,recommendationservice-1:0.1141993466962708,currencyservice-0:0.09813550503292545,currencyservice-1:0.08453137870216121,node-2:0.011580666262208264,node-4:0.01083454577755486,node-6:0.008367259783295397,node-5:0.006292740676608294,node-1:0.0001668280350985042,node-3:8.731166155356878e-05
1652069584,pod,adservice-1,Kubernetes Container Read I/O Load,paymentservice2-0:0.5659489550499606,paymentservice-1:0.5211157834808249,paymentservice-0:0.5157121906361687,frontend-1:0.48880154514256874,recommendationservice2-0:0.4772483299424064,adservice-2:0.4763984319064751,paymentservice-2:0.47468410473357275,frontend-2:0.46313837091483584,shippingservice-2:0.4541863254527391,emailservice-0:0.4490655195757001,adservice-0:0.4423584939727254,checkoutservice-0:0.4372697975856521,shippingservice-0:0.4369479311415146,cartservice-2:0.43448993507042144,shippingservice2-0:0.43300405839419737,checkoutservice-2:0.4303398992869683,checkoutservice-1:0.4061311801846337,currencyservice2-0:0.40466045498624653,checkoutservice2-0:0.4035267044828497,recommendationservice-0:0.4033464937373219,emailservice-2:0.40214597001786884,adservice2-0:0.4020647123441732,emailservice-1:0.401595447565758,recommendationservice-2:0.3942183443421085,emailservice2-0:0.39288318323096116,frontend2-0:0.38974767170419683,currencyservice-1:0.3829034976179813,currencyservice-2:0.3746289386668999,adservice-1:0.3608682916903911,shippingservice-1:0.3595193316468766,cartservice-0:0.3506821904917848,recommendationservice-1:0.3469270902951269,productcatalogservice-2:0.34639966423522717,frontend-0:0.3366091826804793,productcatalogservice2-0:0.3111896188543317,productcatalogservice-1:0.2769542586064753,productcatalogservice-0:0.263785176661942,node-2:0.25732978097895576,currencyservice-0:0.25277839059212953,cartservice-1:0.21144499291388272,node-3:0.19994356375736222,node-4:0.18272904205857207,cartservice2-0:0.18150764632335128,node-6:0.1401257260789819,node-5:0.10341282267128343,node-1:0.09244385439077213
1652072251,service,adservice,Kubernetes Container Process Termination,adservice-1:0.6842941116468256,adservice-2:0.6686503504178267,adservice2-0:0.6289535285919827,adservice-0:0.5416444003840354,cartservice-0:0.3956652513356585,frontend-1:0.36304463474152354,cartservice2-0:0.3508916264343091,cartservice-2:0.33312730407082114,currencyservice2-0:0.30306571520992504,checkoutservice-1:0.2875653352945586,emailservice-2:0.28154910203725036,shippingservice2-0:0.28055119615504603,paymentservice-1:0.2772942374915005,paymentservice-2:0.2757464519004966,paymentservice-0:0.27498628559984367,checkoutservice2-0:0.2645415648344386,productcatalogservice2-0:0.2634706127361293,frontend2-0:0.25772514908347094,frontend-2:0.23532740875401784,paymentservice2-0:0.22005690021162416,emailservice-1:0.21247760391658008,shippingservice-2:0.21185761377347245,checkoutservice-2:0.2095249760736291,currencyservice-2:0.2030851096782903,recommendationservice-1:0.1959056613522683,emailservice2-0:0.17605765483427646,productcatalogservice-1:0.17055053576188886,checkoutservice-0:0.1683217471307982,shippingservice-1:0.16420633284135183,shippingservice-0:0.14646381638428038,cartservice-1:0.14540671103979963,emailservice-0:0.14031210388176094,recommendationservice-2:0.11822564499185302,productcatalogservice-0:0.10544924417662443,frontend-0:0.101404404848029,productcatalogservice-2:0.0987066798808786,recommendationservice-0:0.090214154006247,recommendationservice2-0:0.08168796420649914,currencyservice-0:0.06537376491025741,currencyservice-1:0.048747640776267205,node-2:0.02895042106705725,node-6:0.02749049403112909,node-5:0.022981627137071813,node-1:0.021716409872693007,node-4:0.009838890118753541,node-3:0.008537317256434918
1652075078,pod,checkoutservice2-0,Kubernetes Container Network Packet Loss,checkoutservice2-0:0.4880871296900218,frontend-2:0.4781708728736606,emailservice2-0:0.45504237260951014,paymentservice2-0:0.44370169387281977,frontend2-0:0.4128538350587602,paymentservice-1:0.353992882106299,paymentservice-0:0.351973136429755,adservice-1:0.32776962505425833,adservice2-0:0.31731297245722695,productcatalogservice-1:0.3074746361674827,productcatalogservice2-0:0.2930319239179183,frontend-1:0.28724575171854616,productcatalogservice-2:0.28250651743019,adservice-2:0.2806591000189648,adservice-0:0.2805751643065282,cartservice2-0:0.27790489913009825,currencyservice-0:0.2755429510878206,currencyservice2-0:0.2712184785308555,paymentservice-2:0.2530057787456866,cartservice-2:0.23748724144628422,productcatalogservice-0:0.2370185338890826,shippingservice2-0:0.23033160767793756,cartservice-0:0.22190442093912102,recommendationservice-2:0.21270105636404435,currencyservice-1:0.20584224276306706,shippingservice-0:0.19605893466046523,checkoutservice-2:0.1892879431478172,emailservice-2:0.1881676417026724,emailservice-0:0.1870302273166218,shippingservice-1:0.18247171497653594,emailservice-1:0.1790861842562517,recommendationservice2-0:0.178916687602402,frontend-0:0.17842848886720944,cartservice-1:0.16794369900469644,checkoutservice-0:0.16171172882800078,recommendationservice-1:0.16150932944102572,shippingservice-2:0.15770547203045845,recommendationservice-0:0.14540368585346752,node-6:0.13658225975581703,currencyservice-2:0.13159382343352366,checkoutservice-1:0.1255771812022549,node-4:0.1105327588152407,node-3:0.07598193061988122,node-5:0.06988042467639395,node-2:0.028749621057913056,node-1:0.022973424944380805
1652077083,service,cartservice,Kubernetes Container Network Resource Packet Corruption,frontend-1:0.4530668077278068,frontend-2:0.43655510603900655,checkoutservice-1:0.3878025619186529,frontend-0:0.37486289227383424,frontend2-0:0.3543418855802529,checkoutservice-2:0.33868454696283434,checkoutservice-0:0.33839294060765196,checkoutservice2-0:0.3253745643815621,currencyservice2-0:0.2192790588673218,cartservice-0:0.218503141029213,paymentservice-1:0.21445969084208674,paymentservice2-0:0.2081545174872925,cartservice-2:0.20080671948663334,paymentservice-0:0.19246553911521716,currencyservice-1:0.18651655848861493,currencyservice-0:0.18367309928912134,emailservice2-0:0.17745340690024478,shippingservice-2:0.16194034242263355,cartservice2-0:0.15218219237925013,currencyservice-2:0.15111473585849747,shippingservice-0:0.14501858228119038,cartservice-1:0.1423074442132515,productcatalogservice2-0:0.14118763957660468,emailservice-1:0.12902185965555035,productcatalogservice-1:0.11935939749422965,shippingservice2-0:0.11909354307654735,emailservice-0:0.11717915195375388,adservice2-0:0.11677321275753284,shippingservice-1:0.11159328115542616,productcatalogservice-2:0.11096407559767485,recommendationservice-1:0.10781385299350006,paymentservice-2:0.1068452094128957,adservice-2:0.10625158777317374,productcatalogservice-0:0.10611365242260067,recommendationservice-2:0.10485524111414568,recommendationservice-0:0.10436998837553639,recommendationservice2-0:0.1025428268096805,adservice-0:0.10125244579901733,emailservice-2:0.10004087742637358,adservice-1:0.09853209372147818,node-5:0.053287618384777725,node-6:0.051993536438785674,node-1:0.047851702243589374,node-4:0.03702844505058472,node-2:0.031296967911999936,node-3:0.02701185780876626
1652078717,service,productcatalogservice,Kubernetes Container Network Resource Packet Corruption,productcatalogservice-1:0.6065477042235966,productcatalogservice-2:0.5971114533574932,productcatalogservice-0:0.5931217679409478,shippingservice-2:0.591169402705226,emailservice-1:0.5725975415150407,emailservice-2:0.5701774980564177,emailservice-0:0.5647525628585179,productcatalogservice2-0:0.5487261516587439,shippingservice-0:0.5482511283199436,shippingservice-1:0.5453902289300849,checkoutservice-1:0.5398042191123317,frontend-0:0.5356158384743974,frontend2-0:0.5271657871729983,checkoutservice-0:0.5191570640640194,emailservice2-0:0.5141459823513554,frontend-2:0.5105931593299909,checkoutservice-2:0.5090831800023273,frontend-1:0.5072810039513902,shippingservice2-0:0.5003843846063225,recommendationservice2-0:0.4898476879387319,recommendationservice-1:0.48270609281118565,paymentservice-1:0.48060718152115767,adservice-2:0.4744414099299526,paymentservice2-0:0.4714231687310451,recommendationservice-2:0.46348061398029716,adservice-1:0.43739240875112956,paymentservice-2:0.43242103634859824,cartservice-0:0.4213179944744551,paymentservice-0:0.41845890859545376,adservice-0:0.4137482597634592,recommendationservice-0:0.40336500772487177,currencyservice-0:0.40100237149860224,cartservice2-0:0.3984318826258086,checkoutservice2-0:0.3981250590194341,currencyservice-2:0.3975390459872849,cartservice-2:0.39595725357292366,adservice2-0:0.38211436289287076,cartservice-1:0.3792815130888703,currencyservice2-0:0.3759014961241564,currencyservice-1:0.36591633386109024,node-4:0.011912372916514242,node-5:0.006342842762252127,node-1:0.0011283832102063145,node-6:0.0009267255401534183,node-3:0.000601036295989862,node-2:0.00011857881891639043
1652080322,service,frontend,Kubernetes Container Network Resource Packet Corruption,emailservice-0:0.682905070370491,emailservice2-0:0.6763882046441002,shippingservice-1:0.6580697669025051,paymentservice2-0:0.6303416942479692,emailservice-2:0.5953416698039832,frontend-0:0.5939677699502163,adservice-2:0.5713045712520332,shippingservice2-0:0.5656921446166087,checkoutservice-0:0.5572954755670098,checkoutservice2-0:0.5493942166684224,currencyservice2-0:0.5307900621927416,emailservice-1:0.505718541740502,frontend2-0:0.502109036921751,frontend-2:0.4994433191231111,checkoutservice-2:0.4934390964046587,adservice2-0:0.49317967762036813,paymentservice-2:0.4917160088987776,adservice-0:0.49097107632378334,recommendationservice-1:0.4842061599620517,recommendationservice-2:0.48190362748118737,adservice-1:0.47769558400429585,paymentservice-1:0.4744184232590527,frontend-1:0.47310956500864826,recommendationservice2-0:0.47132986867082605,shippingservice-0:0.46830071415755997,shippingservice-2:0.4492572669531796,cartservice2-0:0.44893016030988414,checkoutservice-1:0.44807890537662026,paymentservice-0:0.4464161781434834,cartservice-1:0.4459223882710923,recommendationservice-0:0.4311520629882639,currencyservice-0:0.4040263393367994,productcatalogservice2-0:0.4014059175715546,productcatalogservice-0:0.39643970533522094,currencyservice-1:0.3950185846509899,productcatalogservice-1:0.3939604871745502,productcatalogservice-2:0.37490143507460466,currencyservice-2:0.35442753277698685,cartservice-0:0.2755951331432039,cartservice-2:0.27015049995841023,node-6:0.07778806067058823,node-5:0.06885505400661064,node-3:0.03105459954405757,node-4:0.021649388624916468,node-2:0.01663837768351951,node-1:0.013912879556103652
1652083866,node,node-5,Node CPU Failure,node-5:0.6881322069671953,node-1:0.37819192034595533,adservice-2:0.2456744213896074,node-2:0.24108992779070135,shippingservice-2:0.22436761675627084,adservice-0:0.221637913663471,currencyservice-1:0.21648287263154223,cartservice-2:0.21165542322885508,emailservice-1:0.19742149757418193,node-4:0.19118701427610843,cartservice-1:0.18304401000365267,node-6:0.1829036665617844,node-3:0.18186528186413883,shippingservice-0:0.18146669241035582,paymentservice2-0:0.17409462654520333,frontend-1:0.1729574286315545,adservice-1:0.1719958474741632,checkoutservice-0:0.17128674960914725,frontend-0:0.1703247482521397,currencyservice-2:0.17025844948826563,checkoutservice-1:0.16973417543612768,currencyservice2-0:0.1678834601266329,recommendationservice-1:0.16584190158659864,shippingservice-1:0.164709944529435,productcatalogservice-1:0.1603600348720904,productcatalogservice-0:0.15982763373857142,emailservice-2:0.1556132413254128,recommendationservice-2:0.15252638764362386,emailservice-0:0.1520434800376286,cartservice2-0:0.14864808764562557,adservice2-0:0.1476712911160062,productcatalogservice-2:0.14625034388941552,checkoutservice-2:0.1418426121125776,paymentservice-0:0.13920465313254035,currencyservice-0:0.13899109048354832,emailservice2-0:0.12508048396603005,cartservice-0:0.11686206277301948,frontend-2:0.11207513433457832,shippingservice2-0:0.10891616392468256,frontend2-0:0.10581064929213453,recommendationservice-0:0.10130153939400237,checkoutservice2-0:0.09786835320869358,paymentservice-1:0.0841485130651586,productcatalogservice2-0:0.07917866288685896,paymentservice-2:0.07796399403505466,recommendationservice2-0:0.07101034368372436
1652087378,node,node-3,Node Disk Write I/O Consumption,node-3:0.6319363276673493,node-2:0.3124246041948739,node-4:0.3080549948819474,node-1:0.28114014533457093,node-6:0.26337900707169515,node-5:0.23389274527862713,shippingservice-2:0.15316445119699978,emailservice-1:0.13480323746226733,adservice-0:0.12306897428742147,checkoutservice-2:0.12058196658387953,paymentservice-2:0.10120226571500014,frontend2-0:0.09112330917934665,frontend-2:0.08783026023869207,productcatalogservice2-0:0.08679931863366629,recommendationservice-1:0.08493610876301448,cartservice-1:0.08190109187348749,cartservice-2:0.07374133865133144,currencyservice-1:0.07319760964976856,paymentservice2-0:0.07076329024365234,frontend-1:0.07008229303441853,checkoutservice-1:0.05886111013832024,adservice2-0:0.05812301403527983,shippingservice-1:0.05746679421626346,currencyservice-0:0.05736351469832283,currencyservice-2:0.05703000822398466,paymentservice-1:0.05657851879703974,paymentservice-0:0.05432803228155458,cartservice2-0:0.053060531585913416,adservice-2:0.049527821364288044,cartservice-0:0.04603382596756992,productcatalogservice-0:0.0460022119854662,shippingservice-0:0.04589344538059705,checkoutservice-0:0.04542777042612598,recommendationservice-2:0.045328542249121195,adservice-1:0.044815581370654896,productcatalogservice-2:0.043540736860258056,currencyservice2-0:0.04227588402326635,recommendationservice-0:0.04050001804110214,frontend-0:0.036566063357989044,productcatalogservice-1:0.03627498489859053,emailservice-0:0.03559976748322919,emailservice2-0:0.03452994368500766,emailservice-2:0.031554505720831565,checkoutservice2-0:0.031511026166191,shippingservice2-0:0.023887473672853734,recommendationservice2-0:0.022905734192194077
1652088630,pod,frontend-1,Kubernetes Container CPU Load,frontend-1:0.4237380225564183,adservice-2:0.26867042690447335,frontend2-0:0.23380674261939252,cartservice-0:0.2326192743450449,checkoutservice-2:0.22422841204756697,productcatalogservice-0:0.21898847640039534,currencyservice-2:0.2170174831064907,node-1:0.2159667322141768,cartservice-1:0.21137856752170556,currencyservice2-0:0.20758019010471637,emailservice-0:0.20365833695960608,node-4:0.2027256951096037,cartservice2-0:0.2027212527272687,adservice-0:0.20216590582029162,emailservice-1:0.1982373914083385,cartservice-2:0.19813819759416737,adservice2-0:0.19585305622985938,node-2:0.19510145731150244,checkoutservice2-0:0.19450438061515873,currencyservice-1:0.19277745598137508,currencyservice-0:0.19223993783829496,shippingservice-0:0.19076995919572537,productcatalogservice-2:0.19054220475747632,productcatalogservice-1:0.1801418639941804,emailservice2-0:0.17792632790001117,paymentservice-2:0.176321691476515,frontend-2:0.17565447399032244,productcatalogservice2-0:0.1731246807265524,frontend-0:0.1723874618478225,node-6:0.17150432348803704,node-5:0.1711626892649283,emailservice-2:0.17084468303523107,checkoutservice-1:0.16852136180242774,recommendationservice-1:0.16343425066844244,recommendationservice-0:0.16072796201592007,paymentservice-0:0.1561839347697869,adservice-1:0.152427223435441,shippingservice-2:0.15216511719749545,paymentservice2-0:0.14720063527641578,shippingservice-1:0.14668753396301132,node-3:0.1406302746385592,recommendationservice-2:0.13992259245154118,paymentservice-1:0.13737232207665115,checkoutservice-0:0.13706214732458036,shippingservice2-0:0.1348288962442387,recommendationservice2-0:0.13021056258740712
1652089514,pod,adservice-1,Kubernetes Container Read I/O Load,adservice-1:0.5994568256882324,node-6:0.56026153908275,cartservice2-0:0.5339864108759903,productcatalogservice-0:0.5110534551797037,emailservice2-0:0.5001503979936244,productcatalogservice-2:0.4965944012887266,productcatalogservice2-0:0.4752190011906108,adservice-2:0.468410362422684,frontend-2:0.4625035852969021,checkoutservice2-0:0.43972747730161554,shippingservice-0:0.42728841848718163,frontend-1:0.4215683549662504,emailservice-2:0.41688636204645574,paymentservice2-0:0.4149374815933629,recommendationservice-0:0.41172362280838337,shippingservice-2:0.39347597853206184,checkoutservice-2:0.3922571195683869,cartservice-1:0.3922327354605349,productcatalogservice-1:0.38305900974278423,emailservice-1:0.3740135721695011,recommendationservice-1:0.36917795777200674,recommendationservice-2:0.3678178186917975,recommendationservice2-0:0.3631975627795914,currencyservice-0:0.3543548538592913,emailservice-0:0.3451159608943776,adservice-0:0.3441313455083561,currencyservice-1:0.3421018926508433,shippingservice2-0:0.33670394968346123,frontend-0:0.32479824958966325,adservice2-0:0.31105766506009863,shippingservice-1:0.3080619763332742,checkoutservice-1:0.2917966469272883,cartservice-0:0.2905353353911038,currencyservice2-0:0.2866953217824084,paymentservice-2:0.28397805753679883,checkoutservice-0:0.278781477464535,currencyservice-2:0.2760303639815975,paymentservice-0:0.2748526337682574,cartservice-2:0.23563291761128427,frontend2-0:0.21831751780869948,paymentservice-1:0.20408322233910006,node-1:0.1116802988197884,node-2:0.07919451318076604,node-4:0.07425522130260315,node-5:0.04855395463262333,node-3:0.01693771307603299
1652090619,pod,frontend-2,Kubernetes Container Network Resource Packet Corruption,node-5:0.30939637843959544,frontend-2:0.3054455300167405,node-6:0.25357796970544555,node-2:0.24522319667662315,node-3:0.2204551135034124,node-1:0.1857114330833247,node-4:0.1748954249040058,productcatalogservice-2:0.17416357584583878,productcatalogservice-1:0.1684136296648305,productcatalogservice2-0:0.15173207580995457,frontend2-0:0.13443497580903482,shippingservice-0:0.12890884837469993,currencyservice2-0:0.12858975921255844,paymentservice2-0:0.1212896692204087,cartservice-2:0.11397506732957534,paymentservice-0:0.11121378583234902,adservice-0:0.10986901483562589,adservice2-0:0.10853197774768392,shippingservice2-0:0.10814280060188347,shippingservice-1:0.10128959886122958,paymentservice-2:0.10124936103682546,frontend-1:0.09734839497527441,currencyservice-1:0.09583095346441217,cartservice-1:0.09576436588251687,recommendationservice2-0:0.09547119677064071,checkoutservice-2:0.09177971917735835,checkoutservice2-0:0.08836030516190935,cartservice2-0:0.08788562498105802,paymentservice-1:0.08629261865365634,shippingservice-2:0.0851254480846731,adservice-1:0.08008881448971485,cartservice-0:0.0793748061191835,currencyservice-0:0.0788270908460209,frontend-0:0.07727938889364981,emailservice-0:0.07703873281038719,recommendationservice-0:0.0761288164739936,productcatalogservice-0:0.07600484816930414,emailservice-1:0.0721393881400227,recommendationservice-1:0.07153190420100415,recommendationservice-2:0.06714297047563486,currencyservice-2:0.06704973706593485,emailservice2-0:0.0642937300792929,checkoutservice-1:0.06360544846608263,adservice-2:0.0600979627972389,checkoutservice-0:0.05809930661857452,emailservice-2:0.052954335735734194
1652092703,pod,productcatalogservice-0,Kubernetes Container Network Packet Loss,frontend-1:0.6399603609518706,frontend-0:0.6366279491285343,productcatalogservice-0:0.5291450998760999,recommendationservice2-0:0.5172942778700952,emailservice-1:0.5169508026874354,emailservice-0:0.4783135873196795,recommendationservice-2:0.41981608810897236,productcatalogservice-2:0.3991383807620585,checkoutservice-1:0.39157892720217063,paymentservice-0:0.38371356775666143,shippingservice-1:0.38318340549024876,checkoutservice-0:0.3745113263862538,frontend2-0:0.37172940273714145,shippingservice-0:0.3699709405352485,checkoutservice-2:0.36347389868595587,recommendationservice-0:0.35797829208646603,shippingservice-2:0.3496438811979024,frontend-2:0.3453972278933417,productcatalogservice-1:0.34255794867466366,recommendationservice-1:0.3270778050863255,paymentservice-1:0.30543785201656093,paymentservice-2:0.29064541918489967,paymentservice2-0:0.2901880786426448,adservice-2:0.28985568373963466,cartservice-1:0.27422386798887305,cartservice-0:0.2731915357869954,adservice-1:0.2528940224211403,currencyservice-2:0.23730424577864642,currencyservice-0:0.23543228653227802,adservice-0:0.23329630324339976,currencyservice-1:0.2314658601718257,adservice2-0:0.21411015778446507,cartservice-2:0.20829472104514954,emailservice-2:0.20585370012927418,productcatalogservice2-0:0.19864596997197767,currencyservice2-0:0.17835240449645948,shippingservice2-0:0.1312875801480466,cartservice2-0:0.11512500255249188,checkoutservice2-0:0.09697547293868013,emailservice2-0:0.09247498844001412,node-4:0.004056154355174989,node-1:0.0020471736776254356,node-3:0.00021246019849485652,node-6:0.00015142344252066896,node-2:0.0001303254360028292,node-5:0.0001138627000121225
1652093544,pod,paymentservice-2,Kubernetes Container Process Termination,checkoutservice-2:0.36437499376116844,paymentservice-2:0.3279571210860564,currencyservice2-0:0.2774102937790269,productcatalogservice-0:0.26753419221570235,productcatalogservice-1:0.2618043204922295,frontend2-0:0.25985684184644714,productcatalogservice2-0:0.24643098516184145,checkoutservice-1:0.24382657161710095,recommendationservice-0:0.24289368869638703,emailservice-2:0.2410957054936198,recommendationservice-2:0.23283854605346246,emailservice-0:0.23263306690896568,cartservice-1:0.2245466353946869,checkoutservice2-0:0.2138155752018762,cartservice2-0:0.20816211556779143,currencyservice-2:0.20177986835772801,frontend-0:0.19786390283159813,adservice-0:0.19370594257546095,adservice-2:0.1859502909612222,paymentservice-0:0.18562641972547014,emailservice-1:0.1855879101541651,shippingservice-2:0.17474753389181316,adservice2-0:0.17081579730989246,cartservice-2:0.16497303262158955,cartservice-0:0.16170536322948229,paymentservice-1:0.15855566911766814,frontend-1:0.15838571710662494,currencyservice-0:0.15429366923189894,adservice-1:0.14954640164549596,productcatalogservice-2:0.14173447318493992,recommendationservice2-0:0.13921310600117595,currencyservice-1:0.13667341703827715,shippingservice-1:0.13190734746421864,checkoutservice-0:0.13105933497632252,recommendationservice-1:0.13041189013486587,node-5:0.12263397759820571,node-2:0.12015734761864079,node-3:0.1175624881762047,shippingservice-0:0.11724401596870536,paymentservice2-0:0.1158990316353981,node-6:0.11193145305884294,node-4:0.10010779970764494,emailservice2-0:0.09670211841111691,frontend-2:0.09533166724809487,node-1:0.09292956635022147,shippingservice2-0:0.08886346994663123
1652097055,pod,emailservice-2,Kubernetes Container Network Packet Loss,emailservice-2:0.36673179885064733,productcatalogservice2-0:0.30586106155203446,paymentservice2-0:0.2778049047946297,node-5:0.26613420401770455,paymentservice-0:0.265585122170079,cartservice-2:0.2582063285281522,cartservice-0:0.25153129555054904,adservice-2:0.2437127363150201,currencyservice-1:0.23977332319965064,paymentservice-1:0.23480357258809692,checkoutservice-0:0.23370395637765803,node-4:0.22787827277670117,node-2:0.22265903255817007,adservice2-0:0.2185752105409836,currencyservice2-0:0.2180184732289,checkoutservice2-0:0.21369136604943684,adservice-1:0.20961121110356631,node-3:0.20139172935044355,productcatalogservice-2:0.18725996399325262,shippingservice2-0:0.1836704435979772,shippingservice-2:0.17760041753590403,recommendationservice-0:0.1692402710693001,shippingservice-1:0.16649365330688212,checkoutservice-1:0.16216673942010962,checkoutservice-2:0.16177238767104482,currencyservice-2:0.1590180109855438,adservice-0:0.15900453289003627,recommendationservice2-0:0.15891536225439726,node-1:0.15440770470935483,paymentservice-2:0.14693987949332912,shippingservice-0:0.14457721992854097,productcatalogservice-1:0.14439931446815588,frontend2-0:0.14046964730540673,recommendationservice-1:0.13581481713433335,productcatalogservice-0:0.13414728909361884,cartservice-1:0.12941714165668447,emailservice-1:0.12617468989107095,emailservice-0:0.12266119080915251,currencyservice-0:0.1220375809434701,recommendationservice-2:0.10917951129019798,frontend-2:0.1060929383755077,cartservice2-0:0.10554152565824038,node-6:0.09541410327130724,emailservice2-0:0.09278867807186449,frontend-1:0.08521786066249215,frontend-0:0.0847847828153702
1652099503,service,emailservice,Kubernetes Container Write I/O Load,emailservice-1:0.7028080839528174,emailservice-2:0.6640652905065675,emailservice-0:0.6360795434000885,emailservice2-0:0.5702685829258195,recommendationservice2-0:0.4726205012469295,currencyservice2-0:0.4475478165576134,adservice2-0:0.43700173634146955,checkoutservice-0:0.43440872286307197,shippingservice-0:0.4324285796648873,recommendationservice-2:0.42896926655179746,frontend-2:0.4277759147847284,adservice-0:0.42200583256473223,checkoutservice2-0:0.4183414063586337,checkoutservice-1:0.4060538787591483,cartservice-1:0.40344193358779296,cartservice-2:0.3998824029922408,checkoutservice-2:0.39550717234957583,recommendationservice-1:0.38352070430577645,adservice-2:0.383122740440797,frontend2-0:0.3805042548632027,productcatalogservice2-0:0.3786599721344924,recommendationservice-0:0.3716741975092402,productcatalogservice-0:0.37128785934128716,currencyservice-1:0.36728589239439313,frontend-0:0.3648191637514155,paymentservice-2:0.3551530145433544,adservice-1:0.3509646731374713,currencyservice-2:0.34953026352240246,currencyservice-0:0.3489814589345403,shippingservice2-0:0.34597562118134007,paymentservice-1:0.344796682016748,cartservice-0:0.34222146665143843,shippingservice-2:0.3397104534721957,productcatalogservice-1:0.325170044503263,shippingservice-1:0.308993761207854,productcatalogservice-2:0.3080768366689069,paymentservice2-0:0.3060366450024062,paymentservice-0:0.2725911539736606,node-6:0.2292058779476246,frontend-1:0.21260392264472214,cartservice2-0:0.17611354875638915,node-5:0.11668742398548655,node-2:0.11128514871011962,node-1:0.08355863511399825,node-3:0.07868134964118252,node-4:0.06625767395335326
1652101150,node,node-4,Node CPU Failure,shippingservice-1:0.45623762299959775,shippingservice-2:0.44884955432163665,currencyservice-1:0.31360774903978045,productcatalogservice2-0:0.3043459091836718,currencyservice2-0:0.28351157650257125,adservice2-0:0.2814943536471603,adservice-1:0.28073500161893644,adservice-0:0.2777200243659342,currencyservice-0:0.2670373800630747,frontend2-0:0.2625161815778756,cartservice-1:0.25956756769000505,adservice-2:0.2515942376157649,checkoutservice-1:0.25040613002859397,node-4:0.2489174538007153,productcatalogservice-1:0.24883623662342766,shippingservice-0:0.23669349784374824,checkoutservice-2:0.23128208036004208,paymentservice-1:0.22977549554886256,productcatalogservice-0:0.22820912451663453,recommendationservice-2:0.227702721767484,paymentservice-2:0.21938637028616811,node-2:0.2119606414149731,currencyservice-2:0.20723635284834205,shippingservice2-0:0.2065750746813275,productcatalogservice-2:0.20608585508695768,recommendationservice-1:0.20328871070577725,paymentservice-0:0.20118552940869702,frontend-0:0.20026239951111682,cartservice-2:0.19907427411740253,cartservice2-0:0.19892307486761762,node-5:0.1967743406342873,cartservice-0:0.19405063264755382,checkoutservice2-0:0.1911866052687473,recommendationservice2-0:0.1909056556879245,emailservice-2:0.18723295681126007,checkoutservice-0:0.18435850284304747,frontend-1:0.17750482935699652,emailservice-1:0.17233294339112434,recommendationservice-0:0.17076421769894626,node-3:0.16166507308749584,paymentservice2-0:0.15622899132492477,emailservice-0:0.14904519950916034,node-6:0.14893896010298704,node-1:0.1431746198188331,frontend-2:0.13983686898447187,emailservice2-0:0.11049298605313808
